workerNum,retake,gender,age,country,years,residence,education,vision,websiteName,trialNum,image_type,score,score2,black,silver,gray,white,maroon,red,purple,fuchsia,green,lime,olive,yellow,navy,blue,teal,aqua,hue,saturation,value,textArea,nonTextArea,numOfLeaves,percentageOfLeafArea,numOfTextGroup,numOfImageArea,colorfulness1,colorfulness2,complexitymodel,colorfulnessmodelnew,colorfulnessmodel,colorfulnessmodelnewest,colorHorizontalSymmetry,colorVerticalSymmetry,intensityHorizontalSymmetry,intensityVerticalSymmetry,intensityHorizontalBalance,intensityVerticalBalance,numOfQuadTreeLeaves_color,numOfQuadTreeLeaves_intensity,colorEquilibrium,intensityEquilibrium
15,No,Male,35,Russian Federation,24,No,graduate school,Yes,english_146,23,english,8,7,0.061246235,0.73029834,0.235061646,0.694625854,0.045850117,0.006824493,0.065311432,0,0.119270325,0.020737967,0.064224243,0.004648844,0.172121689,0.052491505,0.245121002,0.011938731,39.60997645,52.34248734,218.8195419,99547,340249,43,55.92295329,14,7,8.394373976,66.43843354,5.014326185,5.293970347,11.4947826,5.792958693,0.810488383,0.631467183,0.773447673,0.603871663,0.450085199,0.029596145,805,758,0.895833333,0.892903646
15,No,Male,35,Russian Federation,24,No,graduate school,Yes,foreign_27,24,foreign,8,5,0.020249685,0.785251617,0.105524696,0.723115265,0.024756113,0.00283432,0.03302129,0,0.026229858,0,0.047861736,0.165070847,0.028834024,0.005933126,0.04763921,0.007795969,13.15111033,54.16652044,236.9520645,169580,172195,96,43.4589386,23,11,12.70113149,99.19372373,5.890839693,5.639436258,12.13129341,6.067434645,0.780611674,0.780611674,0.896115621,0.895495097,0.322254719,0.606869388,395,178,0.780924479,0.797851563
15,No,Male,35,Russian Federation,24,No,graduate school,Yes,english_124,25,english,3,3,0.563006103,0.12032827,0.397539765,0.035392761,0.59528476,3.69e-05,0.379582733,0,0.594521821,0,0.393206269,0.029219309,0.589729309,3.43e-05,0.378873199,2.8e-05,4.584025065,10.21471914,62.20962906,29142,509201,9,68.45385234,4,2,3.19531991,40.71305398,3.807575065,5.053193107,6.366933439,5.174815903,1,1,0.998186747,0.499209086,0.009168556,1,4,1020,0,0.623046875
15,No,Male,35,Russian Federation,24,No,graduate school,Yes,english_324,26,english,7,7,0.173951551,0.644133866,0.158768967,0.600928545,0.170743167,0.009784388,0.10327892,0.000263,0.229154706,0.000138,0.051431533,0.005278437,0.256404936,0.088526666,0.196687922,0.070891082,34.49768386,61.98294608,194.8118673,219174,130225,74,45.98057072,22,10,14.50283972,71.83211585,6.167766941,4.991964281,12.78737935,5.583707449,0.647090872,0.694845529,0.924935911,0.774597175,0.115264298,0.849555575,1033,431,0.79900369,0.689673168
15,No,Male,35,Russian Federation,24,No,graduate school,Yes,english_188,27,english,3,2,0.010266622,0.969937623,0.014511108,0.960809052,0.010777791,0.000767,0.006459554,0,0.010412852,0,0.007446289,0.001411438,0.023864746,0.015724182,0.006392161,2.8e-05,4.248130798,5.193543752,250.8539136,101110,25710,31,16.12599691,11,3,2.568797423,31.29952102,2.860086936,3.020507731,4.705186354,3.040246658,1,1,0.784375509,0.811698914,0.018437045,0.085553247,4,547,0,0.922200521
15,No,Male,35,Russian Federation,24,No,graduate school,Yes,english_116,28,english,3,3,0.117534637,0.777413666,0.034921009,0.766746521,0.054209393,0,0.093671165,0,0.054294586,0,0.022040049,0.033691406,0.167432144,0.124011993,0.093605042,0,38.12491608,60.57860565,228.370177,185161,12884,118,25.182724,20,7,10.04409929,80.92417984,5.139434557,4.207472978,11.13852904,4.515689564,0.987912496,0.987912496,0.518071493,0.598414103,0.004526458,0.132753011,24,1955,0.265625,0.942057292
15,No,Male,35,Russian Federation,24,No,graduate school,Yes,english_143,29,english,3,2,0.002998352,0.900173187,0.483146667,0.508728027,0.006844839,0.008052826,0.475905091,0,0.001654307,0,0.478521973,0.000295,0.001822154,8.27e-05,0.473709106,0.00034,0.255327861,2.398447673,196.4880117,73673,29826,29,13.16057841,12,5,10.96478676,20.03325478,2.79211348,3.234354642,5.678119243,3.262677619,1,1,0.877522786,0.807296753,0.196802226,0.363746265,4,357,0,0.838541667
15,No,Male,35,Russian Federation,24,No,graduate school,Yes,english_107,30,english,6,7,0.073270164,0.800103486,0.093157448,0.767421722,0.084369659,0.059618633,0.079554237,0,0.078737892,0,0.145380661,0.102948509,0.074559532,0,0.07459005,0,6.583905538,26.27460734,221.0881805,83573,387929,27,59.95457967,7,7,12.79157137,64.51516781,4.496873322,5.05161656,8.925635917,5.263790779,0.957857768,0.930737813,0.947970072,0.872123718,0.545191947,0.118496678,109,198,0.796549479,0.891927083
16,No,Male,27,United States,27,Yes,PhD,Yes,practice_0,1,practice,8
16,No,Male,27,United States,27,Yes,PhD,Yes,practice_1,2,practice,8
16,No,Male,27,United States,27,Yes,PhD,Yes,practice_2,3,practice,8
16,No,Male,27,United States,27,Yes,PhD,Yes,practice_3,4,practice,8
16,No,Male,27,United States,27,Yes,PhD,Yes,practice_4,5,practice,2
16,No,Male,27,United States,27,Yes,PhD,Yes,grayscale_0,1,grayscale,8,2
16,No,Male,27,United States,27,Yes,PhD,Yes,english_253,2,english,8,8,0.255451202,0.535800934,0.35251236,0.468652099,0.175357819,0.000998,0.088907875,0.00052,0.396785736,0.025424957,0.112810768,0.005551656,0.38443628,0.196483612,0.314553589,0.003372192,47.43749746,87.62846375,177.5668437,106446,232247,56,43.06704203,20,9,9.420373117,71.42659353,5.120636859,5.396481206,13.46007772,6.231691027,0.72916921,0.710843404,0.971961975,0.971961975,1,1,1195,51,0.951822917,0.421875
16,No,Male,27,United States,27,Yes,PhD,Yes,grayscale_11,3,grayscale,3,3
16,No,Male,27,United States,27,Yes,PhD,Yes,english_175,4,english,6,7,0.080905914,0.876052856,0.09677887,0.826922119,0.08699926,0.056783039,0.131933853,0,0.029660543,0,0.132387802,0.001050313,0.029424032,0,0.074309029,0,21.26441193,23.01259867,228.6696129,100244,103338,36,25.88678996,17,3,9.158309062,43.54885426,3.712780277,3.766532795,6.71818885,3.853932952,1,1,0.829549154,0.68951416,0.055518454,0.496086601,4,616,0,0.907552083
16,No,Male,27,United States,27,Yes,PhD,Yes,english_75,5,english,8,7,0.027296701,0.932052612,0.029135386,0.917830169,0.028842926,0.007648468,0.015597026,0,0.0278155,0.000346,0.015566508,0.002075195,0.04598999,0.020940145,0.017820993,0.000394,14.149278,12.1471494,241.5575422,227565,20021,87,31.48218791,36,6,4.921082764,44.72031405,6.103141461,3.416275912,7.617036334,3.463889907,1,1,0.897555033,0.909395854,1,0.813880219,4,163,0,0.570638021
16,No,Male,27,United States,27,Yes,PhD,Yes,english_101,6,english,8,7,0.222084045,0.624075592,0.229624435,0.569268525,0.058484394,0.000206,0.236559555,0,0.229484558,0,0.108464561,0,0.31087622,0.012397766,0.364072174,0.000403,93.4158783,67.30417887,180.7736142,139875,222710,97,46.10506694,26,7,6.254157092,34.30094587,6.057913229,4.342024289,14.99659648,5.066806482,0.726796468,0.474833171,0.812204997,0.812204997,1,1,1224,327,0.763671875,0.394205729
16,No,Male,27,United States,27,Yes,PhD,Yes,english_178,7,english,8,7,0.27547583,0.591625214,0.201568604,0.526933014,0.32976532,0.020023346,0.1859525,0,0.32201004,2.29e-05,0.206989288,0.010592143,0.320625305,0.000235,0.17695491,7.63e-06,38.29031245,15.41822306,167.611159,77339,258641,44,42.72206624,13,5,19.76202586,35.18657951,4.332808988,4.395137873,9.771454316,4.573485796,0.863126119,0.806017558,0.801790873,0.821978251,0.149885014,0.703918121,370,357,0.892252604,0.697916667
16,No,Male,27,United States,27,Yes,PhD,Yes,english_67,8,english,8,7,0.132611394,0.619688928,0.118553244,0.54321903,0.025480324,0.017649015,0.052783564,0.005515046,0.146493062,0.113851272,0.142780676,0.005413773,0.069849536,0.119780093,0.315717578,0.180593178,61.11764178,99.7958724,229.7264815,28300,254358,36,40.89380787,9,6,8.085324376,137.5702268,3.545190055,6.4824097,14.20706656,7.372333739,0.802517361,0.70927662,0.947468171,0.878776042,0.146155107,0.588731973,1486,274,0.912483193,0.862808907
16,No,Male,27,United States,27,Yes,PhD,Yes,foreign_8,9,foreign,8,7,0.192576095,0.593607605,0.289171845,0.524712861,0.145207718,0.010543823,0.129878998,0,0.286927551,0.000343,0.157230377,0.028218588,0.254744202,0.006519318,0.282262176,0.008113861,36.73128764,66.08414459,185.2769508,69145,492910,79,71.46898905,17,4,12.31871317,62.76733997,5.587067393,5.82478362,9.973176889,6.590331177,0.761830648,0.672363281,0.870948792,0.759661357,0.430274512,0.750743566,1348,439,0.983072917,0.592773438
16,No,Male,27,United States,27,Yes,PhD,Yes,english_310,10,english,8,6,0.09814164,0.83439827,0.200838491,0.723361909,0.112075441,0.058507718,0.132001236,1.3e-06,0.050457075,0,0.137118712,0.008979561,0.059275985,0,0.075872175,0.004429537,33.27457816,50.06343216,211.5860385,54112,491189,83,70.6472902,7,18,19.10851188,61.75118893,5.74833485,6.185955931,17.57190536,6.892144894,0.641198449,0.555908813,0.83536737,0.83536737,1,0.866685693,1289,268,0.89257853,0.492416698
16,No,Male,27,United States,27,Yes,PhD,Yes,grayscale_15,11,grayscale,2,2
16,No,Male,27,United States,27,Yes,PhD,Yes,english_203,12,english,7,7,0.047326405,0.902992249,0.022705078,0.886931121,0.006187439,0.036890667,0.079414368,0.011528015,0.04523341,2.03e-05,0.027875265,0.02576828,0.052191418,0.002499898,0.060022991,0,24.65952428,18.86619568,240.8328527,81623,97181,42,22.73610433,15,4,4.807001244,45.00208652,3.421676876,3.690647329,7.460361722,3.790359865,1,1,0.862803141,0.686594645,0.21917387,0.587031825,4,640,0,0.822591146
16,No,Male,27,United States,27,Yes,PhD,Yes,english_231,13,english,7,7,0.301003784,0.463937134,0.414346069,0.304361969,0.141493484,0.000584,0.252774566,0,0.312984467,0,0.177743271,0.00044,0.460885376,0.123170219,0.502089202,6.36e-06,49.7748909,92.63521067,148.2936808,61220,484020,29,69.33085124,12,5,6.281242708,57.76836712,4.999063744,5.257416383,11.59587671,6.08886976,0.732144674,0.717013041,0.886227926,0.67440033,0.514623472,0.998993446,855,658,0.848307292,0.564778646
16,No,Male,27,United States,27,Yes,PhD,Yes,english_72,14,english,7,3,0.002573649,0.954654694,0.063012443,0.937705994,0.001579285,0,0.045927685,0,0.00791804,0,0.044498444,0,0.008405049,0.006265005,0.052462261,0,1.156595866,2.02730306,244.4933484,208703,173,36,26.55995687,12,0,0.300586599,12.24550578,3.838471945,2.151749688,2.2386134,2.169936397,1,1,0.9643809,0.847666423,0.002168836,1,4,232,0,0.559895833
16,No,Male,27,United States,27,Yes,PhD,Yes,english_16,15,english,8,8,0.054072063,0.85834378,0.091447197,0.830131531,0.033828735,0.011159261,0.088358559,0,0.066242218,0,0.034431458,0.001195272,0.108942665,0.025211334,0.104895271,0.000224,108.8857498,37.71461233,228.2549159,63543,707626,142,98.05920919,4,9,7.520930733,54.59977881,6.767945773,5.501063447,18.44457237,5.890258222,0.986142476,0.831967672,0.966850281,0.791241964,0.01617896,0.379241635,295,376,0.626302083,0.977864583
16,No,Male,27,United States,27,Yes,PhD,Yes,english_301,16,english,8,8
16,No,Male,27,United States,27,Yes,PhD,Yes,grayscale_13,17,grayscale,3,2
16,No,Male,27,United States,27,Yes,PhD,Yes,foreign_18,18,foreign,8,8,0.142723083,0.743015289,0.104370117,0.702376068,0.128664657,0.049329121,0.120894112,2.54e-06,0.142262772,1.4e-05,0.068447113,0.019809723,0.154187515,0.063518524,0.129122421,0.00709025,31.70713425,52.25167084,206.9583092,42242,522603,18,71.8237559,6,4,14.47195995,71.67000354,4.541636534,5.424476763,9.740545503,5.945316863,0.874682109,0.793657939,0.941444397,0.913037618,0.120269826,0.998102744,727,137,0.895833333,0.698567708
16,No,Male,27,United States,27,Yes,PhD,Yes,foreign_54,19,foreign,8,8,0.031907398,0.874159515,0.147510529,0.790706635,0.043841045,0.021671295,0.05966441,3.31e-05,0.027196249,0.001837412,0.072780609,0.025653839,0.035809834,0.013829549,0.067820229,0.001455943,28.53404617,33.10903804,229.1613274,101577,371584,119,60.16553243,17,23,17.9770207,57.64768085,6.668138083,5.752277275,19.61568265,6.223495093,0.698946635,0.634635925,0.920036316,0.920036316,0.000954,0.000954,709,138,0.820638021,0.876302083
16,No,Male,27,United States,27,Yes,PhD,Yes,english_50,20,english,2,2,0.078360237,0.903915405,0.030756632,0.893086731,0.080420174,0.002080281,0.024892172,0,0.079476677,0,0.028270721,0.001799266,0.078416191,0.000436,0.024911245,0.000253,3.908370972,4.18059667,232.5320791,56054,83863,25,17.79136658,9,1,4.034518351,11.02261679,2.3887738,2.604848659,3.25845371,2.64857685,1,1,0.958989461,0.906982422,0.264159674,0.107688088,4,370,0,0.910807292
16,No,Male,27,United States,27,Yes,PhD,Yes,english_115,21,english,8,7,0.028119406,0.864715576,0.175912216,0.762067139,0.031536102,0.011140187,0.091461182,4.58e-05,0.029218039,2.54e-06,0.10218557,0.04838689,0.037939709,0.007150014,0.10293325,0.026640574,21.35820262,36.57800929,228.4437154,69021,334300,51,51.2849172,24,5,14.23984183,56.23862823,5.057945813,4.680344115,8.641832245,5.059695861,0.823748271,0.746798197,0.918706258,0.906941732,0.904336735,0.685651543,448,140,0.654947917,0.914713542
16,No,Male,27,United States,27,Yes,PhD,Yes,english_226,22,english,7,7,0.592706025,0.27881369,0.239732102,0.179784134,0.605715454,0.000839,0.08990097,0,0.635897338,0,0.164281204,0.003901164,0.591187775,0.006671906,0.140892029,0.000214,29.18212255,39.24057515,82.5773201,91781,313499,55,51.53401693,18,6,7.639597406,39.23190277,4.950219583,4.833543273,10.17285751,5.38056587,0.729265849,0.722236633,0.628969828,0.498797099,0.297735599,0.614843222,915,2101,0.808919271,0.813802083
16,No,Male,27,United States,27,Yes,PhD,Yes,english_38,23,english,7,8,0.160424784,0.38317585,0.227959409,0.222181633,0.38338837,0.33101064,0.186988622,0.02546802,0.066324905,0.006255547,0.471654892,0.160965055,0.090837374,0.033605509,0.059051305,0.014197202,27.03277773,163.1905053,209.3061232,152701,157393,61,43.06855129,21,12,34.88986596,137.0820435,5.718052067,6.915913531,15.16575949,8.216828745,0.53730342,0.620275527,0.655731034,0.520972888,0.147676743,0.131537353,1481,1085,0.806168137,0.900795242
16,No,Male,27,United States,27,Yes,PhD,Yes,english_240,24,english,7,8,0.110739388,0.605561554,0.468254089,0.399982452,0.110020958,4.2e-05,0.016651154,0,0.113511406,0.000595,0.027455648,0.000739,0.127942398,0.025596619,0.316416413,0.304144531,62.05314891,110.6291199,201.8617465,94633,30706,63,15.93767802,30,4,4.553947571,99.06766533,4.324537834,5.869113099,11.92014439,6.430243196,0.975708008,0.967315674,0.877357483,0.684115092,0.478205429,0.846487739,75,733,0.793945313,0.632486979
16,No,Male,27,United States,27,Yes,PhD,Yes,english_132,25,english,7,7,0.0699412,0.730145752,0.319238037,0.505471528,0.190268204,0.14444606,0.211100265,0,0.045722961,0.001692454,0.159081772,0.001608531,0.048122406,0.004928589,0.089692436,0.000371,61.30764389,59.70032756,209.4041023,119856,222948,75,43.58978271,20,13,38.70655102,84.4326946,5.940459389,5.789260034,17.31928589,6.410267793,0.722279867,0.574417114,0.813685099,0.555608114,0.245652959,0.771170325,858,819,0.804036458,0.735351563
16,No,Male,27,United States,27,Yes,PhD,Yes,english_174,26,english,7,8,0.031233469,0.858891785,0.169371292,0.793511689,0.058410645,0.018475851,0.099567413,0.000429,0.032422382,0,0.10717646,0.013371785,0.046977997,8.65e-05,0.069079079,0.000651,13.17531713,23.97971853,230.3165588,131828,147843,47,35.56200663,18,7,14.13787068,41.4498198,4.630429146,4.000058373,8.424873271,4.292876106,0.990580241,0.925089518,0.946856181,0.779833476,0.124424827,0.257424021,475,619,0.962239583,0.924804688
16,No,Male,27,United States,27,Yes,PhD,Yes,english_92,27,english,7,7,0.021971384,0.911413848,0.079620361,0.846232116,0.030885061,0.009610494,0.035006206,0,0.024496714,0,0.044560749,0.047612507,0.027015686,0.00327301,0.051647186,0.056741077,16.05601883,29.04765193,238.9930509,66328,239989,67,38.95022074,22,8,11.12439362,55.50308667,4.663228593,4.608627985,9.646656641,4.892254309,0.906384786,0.826840719,0.876192729,0.876192729,0.586659297,0.58783431,376,209,0.543619792,0.82421875
16,No,Male,27,United States,27,Yes,PhD,Yes,foreign_15,28,foreign,7,8,0.076723732,0.722236633,0.145674393,0.666745484,0.143016815,0.058996838,0.131248474,0,0.082659401,0,0.161593124,0.087646484,0.074451447,0.000267,0.060909271,0,19.69314448,53.78898621,216.8565814,117926,306818,61,54.00899251,24,8,12.59485308,83.08090849,5.678706684,5.600419497,10.89228027,6.061166195,0.707644145,0.762565613,0.648595174,0.652491252,0.035318696,0.188483704,558,591,0.643229167,0.881510417
16,No,Male,27,United States,27,Yes,PhD,Yes,english_10,29,english,7,3,0.026452778,0.924978673,0.051183943,0.902653813,0.032811657,0.005589978,0.038833793,0.000253,0.02684705,0,0.023462756,0.004167228,0.046546672,0.02195582,0.047657933,0.027747845,14.44014205,15.89427729,241.2859336,197113,14707,103,29.72061333,35,3,6.39803324,41.62645805,5.607277683,3.256722321,5.86318693,3.307985352,1,1,0.872589462,0.780388492,0.275516305,0.306965149,4,455,0,0.864448635
16,No,Male,27,United States,27,Yes,PhD,Yes,english_24,30,english,7,7,0.047906239,0.82503891,0.085580193,0.770970643,0.045136768,0.009462993,0.0338974,0.000338,0.052655537,0.000815,0.044854481,0.010041554,0.051991779,0.074869789,0.106304169,0.323040009,78.89770253,84.77534485,238.4663569,58669,171758,74,29.30030823,15,9,13.39146028,91.80029123,4.318272614,5.65512684,16.06463303,6.251031338,0.846417745,0.740328471,0.899289449,0.820396423,0.493073778,0.975765782,676,300,0.917643229,0.712239583
17,No,Male,50,United States,50,Yes,PhD,Yes,practice_0,1,practice,9
17,No,Male,50,United States,50,Yes,PhD,Yes,practice_1,2,practice,5
17,No,Male,50,United States,50,Yes,PhD,Yes,practice_2,3,practice,2
17,No,Male,50,United States,50,Yes,PhD,Yes,practice_3,4,practice,6
17,No,Male,50,United States,50,Yes,PhD,Yes,practice_4,5,practice,1
17,No,Male,50,United States,50,Yes,PhD,Yes,english_117,1,english,3,4,0.004909515,0.903940856,0.101147972,0.89185971,0.003136953,0.002246857,0.085928597,0,0.002796173,1.14e-05,0.017075857,0.002986908,0.0768013,0.002624512,0.095907845,0.000417,10.36695226,16.1306661,242.0228793,102944,6371,59,13.90012105,22,4,2.547802299,32.5948519,3.587744858,3.291874741,5.816604257,3.348410283,1,1,0.813748678,0.683509827,0.238413357,0.491216888,4,781,0,0.807617188
17,No,Male,50,United States,50,Yes,PhD,Yes,english_138,2,english,8,8,0.15570195,0.51632309,0.326023102,0.427684784,0.24756749,0.120358787,0.17998378,0.006154378,0.171000168,0.00022,0.194080353,0.022153219,0.175722763,0.023440043,0.144185379,0.013801575,51.58248393,98.00448481,197.8920161,68686,548553,86,78.48599752,20,18,73.33566139,105.6853597,7.566062308,7.810282199,20.96627514,8.978293407,0.622706095,0.546010335,0.827557882,0.827557882,1,1,2066,305,0.922200521,0.471354167
17,No,Male,50,United States,50,Yes,PhD,Yes,foreign_59,3,foreign,8,8,0.033826191,0.811066926,0.187639877,0.669452667,0.065230049,0.058935802,0.096951805,0.00076,0.03962962,0,0.107316338,0.050983429,0.065364838,0.033930462,0.122460686,0.045349121,42.59092204,50.12878927,227.1123962,113045,241124,109,45.0349172,23,27,25.43438149,79.75856005,6.819136491,6.338643867,23.45078658,6.973264802,0.760607402,0.538571676,0.939425151,0.939425151,1,1,1057,106,0.940104167,0.311197917
17,No,Male,50,United States,50,Yes,PhD,Yes,foreign_0,4,foreign,7,5,0.079194389,0.777980804,0.173173264,0.710421264,0.084788002,0.048343658,0.109971367,0,0.085333504,0.003363292,0.156435654,0.052501678,0.088133492,0.003875732,0.122857414,0.009020488,23.21831385,32.2122701,216.2571487,135003,181862,75,40.2914683,20,12,18.36479471,60.02751503,5.448746373,4.925455941,12.73624571,5.275343818,0.794710795,0.900128682,0.882118225,0.89029185,0.630618487,0.894358095,565,223,0.836263021,0.701497396
17,No,Male,50,United States,50,Yes,PhD,Yes,grayscale_1,5,grayscale,1,1
17,No,Male,50,United States,50,Yes,PhD,Yes,english_331,6,english,3,5,0.038543068,0.828337371,0.070484087,0.80958575,0.039909609,0.001371872,0.025472289,0.000115,0.141394809,0.111636244,0.139064357,0.005380831,0.033830177,0.000248,0.025480289,0.004772888,17.8775061,33.29259002,235.4099057,93465,76027,40,22.5968243,13,2,5.931918896,59.87111225,3.209322245,3.789019864,6.159242207,4.070110545,0.856773368,0.856773368,0.948004853,0.948004853,1,1,296,94,0.59706275,0.432950601
17,No,Male,50,United States,50,Yes,PhD,Yes,english_193,7,english,2,3,0.0558815,0.880638123,0.171386719,0.807902038,0.015075684,0.000941,0.114456177,0,0.061218262,0,0.077580772,1.65e-05,0.075064339,0.00510025,0.135864258,3.81e-05,21.67528915,19.41779327,228.2079048,226201,116559,97,43.58418783,28,6,6.030971738,27.89062895,6.229062794,3.388021644,8.057545832,3.650919909,0.813293457,0.754470825,0.97013092,0.926221212,0.515758725,0.468753299,454,142,0.732096354,0.805338542
17,No,Male,50,United States,50,Yes,PhD,Yes,english_305,8,english,3,3,0.125875056,0.815312862,0.083748281,0.777884543,0.040179074,0.010544396,0.145021796,0.000652,0.026093535,0.000843,0.021452928,0.003851647,0.150421724,0.112688556,0.140266865,0.019793149,44.17212869,48.51169467,229.5932793,117134,130871,136,35.00285098,27,10,13.20754504,61.07928441,5.60761601,4.228190322,13.0693902,4.620770683,0.831947361,0.877190457,0.856491204,0.678285121,0.3244389,0.841244124,443,796,0.933233408,0.649628526
17,No,Male,50,United States,50,Yes,PhD,Yes,english_1,9,english,3,3,0.009794871,0.891613007,0.183403015,0.825522125,0.011446635,0.008879344,0.017255148,0.000285,0.064631142,0.000196,0.021921793,0.009103139,0.073980965,0.004553477,0.099202476,0.008886973,69.20663579,47.49114609,233.5877673,79665,376823,73,58.04545085,13,18,6.918995005,56.28568913,5.806027567,5.903602326,19.83518014,6.600240038,0.76344045,0.270739237,0.834604899,0.597483317,0.422412853,0.788745342,1398,658,0.80859375,0.744791667
17,No,Male,50,United States,50,Yes,PhD,Yes,grayscale_16,10,grayscale,1,1
17,No,Male,50,United States,50,Yes,PhD,Yes,english_94,11,english,6,7,0.21158345,0.697924316,0.137911484,0.623421967,0.24584198,0.056288403,0.106764473,0,0.199946091,0.006338755,0.117396034,0.00881958,0.187990829,0.001588186,0.069690704,0.003331502,28.47787476,44.37803268,192.7042135,122715,290428,49,52.53384908,18,8,15.47256506,52.47542142,5.359366337,4.828397636,10.98122692,5.281713562,0.791547139,0.678270976,0.854675293,0.776753743,0.278498325,0.77759857,673,530,0.71484375,0.752929688
17,No,Male,50,United States,50,Yes,PhD,Yes,english_198,12,english,2,3,0.114777885,0.875747681,0.028207144,0.849449158,0.116127014,0,0.01750946,0,0.116152443,0,0.021354675,0.002094269,0.115085602,0,0.020374298,0.009450276,1.753082275,3.421709696,220.2125816,244579,137212,46,48.54723612,16,2,0.788944615,19.57975256,5.276949654,2.72452823,3.996526187,2.774204552,1,1,0.848233541,0.70690155,0.399483175,1,4,482,0,0.603515625
17,No,Male,50,United States,50,Yes,PhD,Yes,english_230,13,english,6,6,0.09148407,0.22120285,0.201558426,0.115915932,0.167360947,0.014475505,0.128665924,0,0.115923561,0.004155477,0.244322464,0.647783935,0.060696919,0.002831777,0.088912964,0.017092386,27.92352295,185.6657397,211.7064196,46181,501034,9,69.58198547,3,2,16.95721892,152.8740282,4.179859857,6.936897476,10.29225691,8.469950487,0.637331645,0.616493225,0.820284526,0.807263692,0.874036612,0.979008422,974,363,0.722005208,0.557291667
17,No,Male,50,United States,50,Yes,PhD,Yes,english_20,14,english,2,3,0.044315338,0.926251709,0.048828125,0.911919892,0.029940287,1.4e-05,0.031745911,0,0.061089832,0,0.018643698,4.83e-05,0.063176475,0.007425944,0.061798096,0.001870473,15.17494075,11.27829234,238.5816701,122680,15185,48,17.53044128,12,2,1.165644447,22.12595402,3.177148078,2.831882752,4.818715592,2.877325939,1,1,0.89659373,0.833758036,0.064354551,0.624797474,4,268,0,0.957356771
17,No,Male,50,United States,50,Yes,PhD,Yes,english_178,15,english,2,4,0.27547583,0.591625214,0.201568604,0.526933014,0.32976532,0.020023346,0.1859525,0,0.32201004,2.29e-05,0.206989288,0.010592143,0.320625305,0.000235,0.17695491,7.63e-06,38.29031245,15.41822306,167.611159,77339,258641,44,42.72206624,13,5,19.76202586,35.18657951,4.332808988,4.395137873,9.771454316,4.573485796,0.863126119,0.806017558,0.801790873,0.821978251,0.149885014,0.703918121,370,357,0.892252604,0.697916667
17,No,Male,50,United States,50,Yes,PhD,Yes,foreign_31,16,foreign,3,5,0.174687698,0.609917939,0.323913574,0.479644775,0.182732895,0.094631195,0.352900177,0,0.071731567,1.27e-06,0.225229904,0.006984711,0.1833051,0.022085825,0.228154495,0.036101025,40.54841614,85.22561391,193.5030111,29164,546088,16,73.14707438,6,5,21.91482928,70.70506267,4.675444571,5.798517622,11.20409401,6.552234388,0.754127502,0.589220683,0.971672058,0.677726746,0.002949806,1,827,586,0.779947917,0.794596354
17,No,Male,50,United States,50,Yes,PhD,Yes,english_82,17,english,3,6,0.105220795,0.801912963,0.1377538,0.738797486,0.140890762,0.062445324,0.124753319,0,0.075047813,5.09e-06,0.137852982,0.003339132,0.075101219,0.006197611,0.085310616,0.003629049,18.05497106,29.17469533,207.8318545,103968,191289,131,37.54386902,37,18,40.46849189,46.25745366,6.855723335,4.920007526,15.73090958,5.187933986,0.851765951,0.803085327,0.929745992,0.929745992,1,1,317,108,0.719401042,0.371419271
17,No,Male,50,United States,50,Yes,PhD,Yes,english_171,18,english,4,4,0.092666753,0.808871686,0.182577536,0.726110458,0.111198768,0.003178322,0.12193042,0.000238,0.102187105,9.7e-05,0.142790735,0.013799735,0.090487212,0.014728129,0.101845764,0.009617313,47.28863893,39.63031453,214.0648455,111060,211902,107,42.89499584,24,10,15.67539729,41.63381581,5.664026347,4.515628614,13.09448953,5.117736078,0.668423842,0.537957241,0.982555753,0.98244153,1,1,1267,31,0.954288149,0.586127752
17,No,Male,50,United States,50,Yes,PhD,Yes,foreign_56,19,foreign,5,7
17,No,Male,50,United States,50,Yes,PhD,Yes,english_46,20,english,4,6,0.078155652,0.708899379,0.196173429,0.681764603,0.032902215,0.029912625,0.172008738,0.000854,0.108890198,0.000308,0.048481245,0.021712843,0.222550377,0.001890436,0.257334679,0.025053496,59.50531467,46.96518924,205.6076127,107983,89278,65,27.48041303,18,11,8.950763526,61.43255805,4.56857749,4.955763481,14.89629337,5.208139259,0.935452144,0.922947686,0.790059959,0.670261791,0.363467537,0.002726593,147,865,0.755424107,0.872527902
17,No,Male,50,United States,50,Yes,PhD,Yes,english_240,21,english,5,5,0.110739388,0.605561554,0.468254089,0.399982452,0.110020958,4.2e-05,0.016651154,0,0.113511406,0.000595,0.027455648,0.000739,0.127942398,0.025596619,0.316416413,0.304144531,62.05314891,110.6291199,201.8617465,94633,30706,63,15.93767802,30,4,4.553947571,99.06766533,4.324537834,5.869113099,11.92014439,6.430243196,0.975708008,0.967315674,0.877357483,0.684115092,0.478205429,0.846487739,75,733,0.793945313,0.632486979
